Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default
1,-0.20776127709273837,4,0,-0.0219761491125673,-0.059286810019396174,0.48882404082434167,0,0,0,-0.3610476579509166,-0.592169647760571,-0.7169182041986216,-0.23144770500496747,0
2,-0.20776127709273837,2,0,-0.8481471683820091,-0.7551636123869445,-1.0969120930889593,1,1,0,-0.36870258973064246,-0.7374865341966294,0.3290776978448181,-0.23144770500496747,0
2,-0.07165498505193042,6,0,-1.0546899231993696,0.721799396719689,-1.288994700070033,0,0,5,2.76051988315993,-0.9118548426022163,-1.6204083397585363,-0.21962770228599457,0
2,-0.3187360962815375,4,0,1.010737624974235,-0.41432599490079824,-0.5617712624635519,1,1,0,-0.35916700357327236,-0.38229404583667115,-0.4913585750656645,-0.26551712460671284,1
2,-0.8675450100079632,2,0,-0.8481471683820091,-0.996590258106298,-0.835317893586428,0,0,0,-0.3662010230795437,-0.512009242696501,0.2032899855221583,-0.24118182489118042,0
1,-0.10111015215804836,7,0,0.8041948701568745,-0.996590258106298,0.7776510355089138,1,1,0,-0.35812778525099775,0.23197017671245881,0.8471585741133423,-0.2356194706704873,0
1,-0.6470666287029438,4,0,-0.4350616587472882,-0.1871009165767008,-0.19626121628531534,0,0,0,-0.3606383106807368,0.0831264715599351,0.1905055911638496,-0.2203229965635812,1
1,-0.6792841560269648,6,0,1.010737624974235,-0.25810875355298124,0.06228628496104947,0,0,0,-0.3648765021144165,0.1910829902368258,-0.17496716503731125,-0.23840064778083386,0
2,-0.7513457269287823,6,0,0.18456660570479316,3.9739583302333337,2.6480894033907467,0,0,2,-0.3694978536191736,1.0965189749538042,0.11773288481655388,-0.21823711373082127,0
3,-1.309072260054308,6,0,0.597652115339514,-0.08768994480990826,-0.18674614326990344,1,1,0,-0.3671320469213163,-0.1738530820347233,-1.0056845942499302,-0.23353358783772737,0
2,-0.9811320611419532,0,0,-0.6416044135646487,-1.3232263081971882,-0.8527543820678726,0,0,0,-0.3651714526727279,-0.4617371318397651,-0.30012906784592797,-0.2321429992825541,0
2,-0.09369381548606963,7,0,-1.26123267801673,-1.1954122016398834,-0.6740772474139308,0,0,0,2.76051988315993,-0.1668592211902071,-1.1887785777871067,-0.30236772131880485,0
1,-1.1532991642882124,0,0,-1.4677754328340904,-0.854574584153737,-1.1672673866659704,0,0,0,2.76051988315993,-0.857517923733283,-0.59944481827682,-0.23144770500496747,0
2,0.2772431207310364,6,0,-0.4350616587472882,-0.47113226448182266,0.9132994163296135,0,0,0,-0.3515954573485831,0.27339535248382385,0.4898213415947416,-0.28081359871361894,1
2,-0.20776127709273837,7,0,-1.674318187651451,-0.4853338318770787,-0.6379855911485753,0,0,0,-0.35824769505741405,-0.17540727333350467,-0.8235740256633929,-0.23144770500496747,0
1,-0.20776127709273837,2,0,0.18456660570479316,0.16793826830470152,1.0827895839341921,0,0,0,-0.36441133476193943,0.5370101073925104,1.1657850181204208,-0.23144770500496747,0
2,-0.20776127709273837,0,0,-0.0219761491125673,-0.6415510732248957,0.4032352559664987,0,0,0,-0.3584323837247679,0.5059860580052976,-0.629930681746633,-0.23144770500496747,1
2,1.11823167880979,7,0,-0.22851890392992774,-0.2155040513672129,-0.39490594258736283,0,0,0,2.76051988315993,-0.6211015165532704,0.5182509738041274,-0.22936182217220755,0
2,-1.1418593899075489,0,0,-0.4350616587472882,-0.826171449363225,-1.0659763877186545,1,1,0,-0.36877908391749425,-0.7403558104405334,-0.7688603938641976,-0.25022065049980674,0
2,-0.4887113266461997,4,0,-0.22851890392992774,-0.1871009165767008,0.017663873578428132,1,1,0,-0.3623060217814693,-0.3686052070897121,0.11388862637314635,-0.23144770500496747,0
2,0.16803981516024033,6,0,-0.22851890392992774,-0.14449621439093244,2.8001899547947446,0,0,0,-0.3515189631617313,3.609526751906454,1.7319638256111136,-0.2676030074394728,0
2,-0.20776127709273837,4,0,-0.4350616587472882,-0.45693069708656664,-0.7554006547131409,1,1,0,-0.3684000586673278,-0.8594307745625523,0.21205131871876148,-0.23144770500496747,0
2,-0.5276546005877236,9,0,0.18456660570479316,-0.513736966667591,-0.6962947085435133,0,0,0,-0.3638352163816864,-0.3789465568854497,0.18594612184724998,-0.2251900565066877,1
1,-0.20776127709273837,6,0,-0.6416044135646487,-0.5563416688533591,1.5461680657473698,0,0,0,-0.35236797972210426,1.6354646961004524,-0.21635999432330377,-0.23144770500496747,0
2,-0.9864165763414198,2,0,-1.0546899231993696,-1.451040414754493,-0.9139695808763846,0,0,0,-0.3690609408762544,-0.5440494940867632,-1.3385258543617018,-0.22797123361703425,0
1,-0.6858297487172133,4,0,-0.0219761491125673,-0.9681871233157859,-0.1351397620385315,0,0,0,-0.36703487862990997,-0.5204377416629693,-1.0450211922754955,-0.22240887939634113,0
1,-0.20776127709273837,0,0,0.18456660570479316,-0.32911659052926173,-0.42092005846693725,1,1,0,-0.35180840062549484,-0.38157672677569515,1.055374339571391,-0.23144770500496747,1
1,-0.20776127709273837,0,0,-0.6416044135646487,0.49457431839559174,-0.7400265465897168,0,0,0,-0.3637111717543592,-0.5695143207514118,-0.5693165602436029,-0.23144770500496747,0
1,2.7012742632500104,6,0,-0.22851890392992774,0.3525586444430308,0.3586128445838773,0,0,0,-0.3578369695135973,0.031599052346491165,-0.25283574885610066,-0.22658064506186099,0
1,0.7640190321728142,6,0,0.18456660570479316,1.8721263557354326,0.14595330630346448,0,0,0,-0.35844478818750064,0.3197222085051917,0.5584815854211828,-0.22658064506186099,0
2,-0.04493215250917306,0,0,-0.8481471683820091,0.3383570770477745,0.4647785607410594,0,0,0,-0.3614390876638158,0.9803132870756894,0.6150726457625073,-0.23770535350324723,1
1,-0.8706676780803753,6,0,-1.0546899231993696,0.7928072336959694,-0.5358977634265698,0,0,0,-0.36648770399603325,-0.417263350059252,-0.7835222167646355,-0.2203229965635812,0
1,2.0980888891472547,6,0,2.8696224183304793,0.3099539422572624,3.9277495432614873,0,0,0,2.76051988315993,2.1019611920885226,2.1184459012122923,-0.23492417639290067,0
2,-0.14002340044502984,6,0,-1.26123267801673,1.360869929506213,-0.4014211896274725,0,0,0,-0.36162308719435116,0.1351321034806964,-0.6728433341381588,-0.22379946795151442,0
2,-1.0940585478760099,4,0,-0.4350616587472882,-1.5646529539165417,-0.6469850690744822,0,0,0,-0.3677226371747575,-0.37063761109581084,-0.6427150761049417,-0.24187711916876709,0
1,0.9619181212619307,0,0,1.8369086442436768,2.0141420296879935,0.4402643578491361,1,1,2,-0.36818229143268666,1.044334013267799,0.41293617272659133,-0.23283829356014074,0
2,-0.7025840639518858,6,0,-0.0219761491125673,0.579783722767128,-0.5810826421795603,0,0,0,-0.36226949753008963,-0.21766932134267505,-0.48626269759417085,-0.23840064778083386,1
2,1.0670079121604146,2,0,1.4238231346089558,-0.8971792863395054,0.7561835308731569,0,0,0,-0.36305097868225106,-0.061592648991976494,0.9252059606504297,-0.21754181945323464,0
1,-0.20776127709273837,9,0,0.597652115339514,0.8780166380675061,0.5656945814414625,0,0,0,-0.36505705596085947,0.2897143611210283,-0.15708689320750885,-0.23144770500496747,0
1,-0.7193383791865584,6,0,-0.4350616587472882,0.6081868575576406,-0.798945003635888,2,1,0,-0.37014977704945995,-0.7199719937911315,-0.1604841448551713,-0.24813476766704684,0
1,-1.1197905338188672,6,0,0.18456660570479316,1.9431341927117132,-0.5842230849974549,2,1,0,-0.3665049324164954,-0.46335109972696115,-0.5456252000691147,4.002199151220088,1
2,0.014338489557571898,4,0,-0.0219761491125673,-0.49953539927233476,-0.4345598921983898,0,0,0,-0.3663347156223297,-0.18401510206521687,0.19336643465661799,-0.24187711916876709,0
1,0.46103015218521365,2,0,3.9023361924172812,0.6649931271386648,1.3354780500725447,0,0,2,-0.3651287261899818,-0.18556929336399824,2.102800663361215,-0.24952535622222013,0
2,-1.4294150834603434,2,0,-1.26123267801673,-0.7125589102011761,-0.06436261793374344,0,0,0,-0.36850618573737437,-0.5526573228184753,-1.3544392962902259,-0.21962770228599457,0
2,-0.881837221570157,2,0,-0.6416044135646487,-1.0107918255015542,-0.9687164049256511,0,0,0,-0.36546226841012835,-0.6043042952087486,-1.3329829700944629,-0.2356194706704873,0
1,-0.14464735124456315,6,0,-0.0219761491125673,-0.45693069708656664,-0.5231016307506711,0,0,0,-0.36221092090051843,0.052221975349551676,1.50336455026709,-0.2523065333325667,0
3,-0.7321893593307158,0,0,1.4238231346089558,-1.465241982149749,-0.5553497599851704,0,0,0,-0.36706588978674176,-0.3831906946628912,-0.6170568860291753,-0.2404865306135938,0
1,-0.4701254464844392,4,0,-0.0219761491125673,-0.04508524262413988,0.1666708544453958,0,0,0,-0.3545573673944295,0.2353774422520949,0.612480006347186,-0.2370100592256606,0
1,-0.8184230391765576,2,0,-1.4677754328340904,-1.2380169038256517,-1.0067298247064347,0,0,0,-0.36496815731127497,-0.5785405856020267,-0.32122778860509477,-0.2620406532187797,0
1,-0.3833212792022915,6,0,0.18456660570479316,-1.3232263081971882,-0.814225367197584,0,0,2,-0.3640447139745057,-0.47650194917818817,-0.41527801842985534,-0.23909594205842052,1
2,-0.20776127709273837,0,0,0.3911093605221536,-0.6273495058296397,0.33362991888331306,0,0,0,-0.3615052447983903,-0.37799013147081506,-0.22226048402713855,-0.23144770500496747,0
1,-0.869226446662339,0,0,1.2172803797915954,0.9064197728580182,0.3558473800128955,1,1,0,-0.36128609929011224,0.42223905763634756,-0.6025738658470353,-0.271079478827406,0
2,-0.09369381548606963,0,0,-1.4677754328340904,-0.9255824211300175,-1.0817254740889914,0,0,0,2.76051988315993,-0.6641406602118315,0.13561315664635626,-0.24674417911187357,0
3,-0.12101716111967546,2,0,2.6630796635131184,0.3667602118382866,1.8311055479295173,0,0,2,-0.37024349965677383,-0.22346765041889785,-0.5632372678214701,-0.22797123361703425,0
1,-0.20776127709273837,6,0,-1.26123267801673,-0.0024805404383715026,-0.006850329313495145,0,0,0,-0.3550342500728208,0.07738791907212697,-0.7167394014803237,-0.23144770500496747,0
2,-0.2962168553747195,0,0,-0.4350616587472882,-1.465241982149749,-0.8680816179104326,0,0,0,-0.3660025516758202,-0.5521791101111581,-0.50986465640951,-0.23144770500496747,0
3,-0.5186469042249964,0,0,-0.6416044135646487,0.11113199872367734,-0.6468444522318899,0,0,0,2.76051988315993,-0.1272871196596968,-0.23781632051906662,-0.23005711644979418,0
2,0.8736426969072042,6,0,-0.8481471683820091,-0.31491502313400543,-0.7180903191453188,0,0,0,-0.3598244400981066,-0.40799797885497846,0.4914305660594238,-0.2251900565066877,1
1,-0.20776127709273837,4,0,0.18456660570479316,-1.0960012298730908,-0.23385278553832198,0,0,2,-0.3660466564322032,-0.8849553778156156,-1.5862570205636137,-0.23144770500496747,1
2,1.728322953457303,9,0,0.597652115339514,2.2129639732215787,-0.3005520412079335,0,0,2,-0.36941998115868485,-0.39126053409887135,0.6620977606748876,-0.22588535078427432,0
2,-0.6026286599801564,6,0,-1.674318187651451,0.21054297049046988,-1.1162703450858318,3,1,0,-0.3695743478060254,-0.9043827690503828,-0.9498087447817978,-0.243963002001527,0
2,-0.9367541437282505,0,0,-0.22851890392992774,-0.49953539927233476,-0.32647241252577974,0,0,0,-0.36367189095570557,-0.17899386863838473,-0.46149852110989453,-0.22658064506186099,0
1,0.6778754292905997,6,0,-0.0219761491125673,1.020032312020067,2.99480366494248,0,0,0,-0.3635595616542926,1.7159239841065959,3.1966262925493765,-0.23005711644979418,0
1,-0.7795998678532033,6,0,-0.0219761491125673,0.15373670090944522,-0.1756374127051122,0,0,0,-0.3663478092218809,-0.31265432033358276,-0.9414050170217907,-0.2404865306135938,1
2,-1.3044783349093172,6,0,-0.6416044135646487,-0.6557526406201519,-1.017463577024313,0,0,0,-0.3667757631861598,-0.5755517561812933,-1.2458166449241763,-0.2912430128774186,0
3,0.2583569840238517,6,0,-0.8481471683820091,-1.2096137690351394,-0.785539531308756,0,0,0,-0.3549322578236851,-0.5882243929252029,0.5163735452619981,-0.2877665414894854,0
1,-0.20776127709273837,2,1,1.4238231346089558,0.6933962619291768,-0.6015189566363071,1,0,0,-0.3684579461600805,-0.6655155217453689,0.14947036731445312,-0.23144770500496747,1
1,0.3884881708107173,6,0,0.3911093605221536,2.3407780797788833,1.0333393276225686,0,0,0,-0.3661086787458668,-0.3076330869067506,1.8802806804393244,-0.22310417367392776,0
3,0.7997795867328411,6,0,2.456536908695758,1.5312887382492866,1.3396028107885853,0,0,0,-0.35827388225651646,0.17093827994108263,0.8417944925644016,-0.2217135851187545,1
1,-0.9812221381055805,6,0,-0.6416044135646487,-0.5421401014581031,-0.6475475364448513,1,1,0,-0.3668412311839158,-0.6468054495715777,-0.6492413753228196,-0.24326770772394035,0
2,1.5312645826953744,2,0,-0.4350616587472882,-1.749273330054871,0.414390858812154,0,0,0,-0.36519970728228573,-0.5903165735197163,-0.17523536911475826,-0.22379946795151442,0
2,0.6073451667704458,6,0,-0.4350616587472882,-0.47113226448182266,-1.0973808158976002,1,1,6,-0.37001953019076633,-0.8485514354710828,0.3620667993708035,-0.26551712460671284,0
1,-0.20776127709273837,6,0,-0.4350616587472882,-0.47113226448182266,-0.6540159112040969,1,1,0,-0.36471042014116173,-0.6170964851294877,-0.2531933542926967,-0.23144770500496747,1
1,-0.20776127709273837,6,0,-1.0546899231993696,0.3383570770477745,-1.0409934620180903,0,0,0,-0.37051708697371216,-0.6233730269130278,-0.7558971967875908,-0.23144770500496747,0
1,0.9556127338080217,2,0,-0.0219761491125673,-0.9113808537347615,0.3748775260437193,0,0,6,-0.34774249339643626,-0.5108137109282077,-0.9222731261639021,-0.2905477185998319,0
1,-0.20776127709273837,7,0,0.8041948701568745,1.8863279231306889,0.16076494705651947,1,1,0,-0.3618029519039756,-0.6326981747057161,0.6789946175540509,-0.23144770500496747,0
1,-0.20776127709273837,6,0,-0.4350616587472882,0.12533356611893312,-0.21365083248589573,0,0,5,-0.35817189000738076,0.27435177789845855,0.43913077095725184,-0.23144770500496747,0
2,-1.7940466322235404,7,0,1.2172803797915954,-0.5989463710391275,3.1558099497106564,0,0,0,-0.36875978808657667,-0.5037002969068621,-1.5683767487338114,-0.22101829084116786,0
2,-0.9774989569423199,7,0,-0.4350616587472882,-0.32911659052926173,-0.8809246228671955,0,0,0,-0.3675076264873903,-0.5835020424404441,-0.04184854126443245,-0.22240887939634113,0
2,-0.10423282023046045,6,1,-1.0546899231993696,0.5087758857908475,-0.9001891303023398,1,0,0,2.76051988315993,-0.6361652168337668,-1.227846971735225,-0.23422888211531404,0
3,-0.20776127709273837,2,0,-0.22851890392992774,-0.47113226448182266,-0.7296677725187511,0,0,0,-0.3651831679986421,-0.3290928821476165,-0.7229080952616055,-0.23144770500496747,0
1,-0.5476216608584356,2,0,0.597652115339514,-0.47113226448182266,-0.2652572137172677,1,1,0,-0.36500468156265464,-0.4392013580074352,-0.25676940865865716,-0.22379946795151442,1
2,-1.4452386034042009,2,0,-0.0219761491125673,-1.4226372799639808,-1.1270509696845743,0,0,5,-0.37122138480220335,-0.8707883263613393,-1.2098772985462736,-0.2745559502153392,0
2,-1.4747237961648612,0,0,-1.0546899231993696,-1.152807499454115,-0.9937462029070795,0,0,0,-0.36939999619094877,-0.6392735994313296,-0.7681451829910055,-0.24883006194463347,0
2,-0.597013862580723,4,0,2.0434513990610372,-0.6131479384343835,-1.005932995931745,0,0,0,-0.36209170023092063,-0.6089668691050928,-0.816690121008919,-0.2745559502153392,0
1,0.2877520998208848,6,0,-0.4350616587472882,0.40936491402405495,-0.7150904931700166,0,0,0,-0.3610338752145469,-0.25162242356220654,1.018272775524551,-0.26134535894119304,0
1,0.07700203058761078,4,0,0.18456660570479316,-0.982388690711042,-0.7594316708674533,0,0,2,-0.36530169953142144,-0.3837286839586232,-0.6267122328172686,-0.22797123361703425,0
1,-0.20776127709273837,6,0,1.010737624974235,-0.47113226448182266,0.18935703838361928,0,0,0,-0.36443821109786034,-0.1482687021932453,0.14294406809657523,-0.23144770500496747,1
3,-1.3826951649923316,6,0,-0.6416044135646487,0.5655821553718722,0.8187111535458638,0,0,0,-0.3645298662947188,0.13106729546849896,-0.8670230862098127,-0.22310417367392776,0
1,0.2478780305885457,6,0,-0.6416044135646487,-0.5705432362486152,-0.406436523679931,0,0,0,-0.36094153088087,-0.05758761756819372,-0.3723653660383296,-0.22658064506186099,0
1,-0.7292168195310159,2,0,-0.4350616587472882,-0.44272912969131056,-0.62682998830292,0,0,0,-0.3612433728073662,-0.6686239043429316,-0.9145846092770871,-0.22588535078427432,0
1,2.9253557231001204,7,0,4.108878947234642,-0.28651188834349334,1.0849925811348047,0,0,0,-0.3552968112006634,1.5828612982955446,3.8493456156963126,-0.23005711644979418,1
1,3.9797966593209657,6,0,0.3911093605221536,0.8780166380675061,2.9557121827018222,0,0,0,-0.36037368214243876,4.360679361925174,1.309542403632032,-0.22101829084116786,0
2,-0.20776127709273837,4,0,-1.4677754328340904,-0.826171449363225,-1.288994700070033,0,0,0,-0.36913398937901376,-0.9117950660138017,-1.618530911216407,-0.23144770500496747,1
2,-0.5867150630726716,4,0,-0.0219761491125673,0.04012416174739688,-0.8777373077684368,0,0,0,-0.36614658127088345,-0.5426148559648112,-0.0016179296473770753,-0.24118182489118042,0
1,-0.010853034603521832,2,0,-0.4350616587472882,0.02592259435214058,0.48746474467928286,0,0,0,-0.3649206068707995,0.9911926261671591,-0.4066954879515502,-0.22727593933944762,1
1,-0.23928821436228356,2,0,0.8041948701568745,-0.0024805404383715026,-0.5423661381858154,1,1,0,-0.36202761050680154,-0.4862455330897791,0.9207358926929792,-0.26551712460671284,1
2,-0.20776127709273837,2,0,-0.0219761491125673,0.21054297049046988,-0.6738428860096103,0,0,0,-0.3670176502094479,-0.48271871437331365,-1.1200289326015165,-0.23144770500496747,0
2,0.8616024094356921,6,0,-0.6416044135646487,-1.1244043646636028,0.20107510859964378,0,0,0,-0.3472649215812265,-0.3588616231781212,-0.6788332252011425,-0.24326770772394035,0
1,0.6767945057270724,7,0,1.2172803797915954,2.667414129869774,2.8670298273069483,0,0,0,-0.3649557528485422,-0.20690953542803478,0.4524515734704546,-0.21962770228599457,0
1,1.0112202460205908,0,0,0.597652115339514,2.0141420296879935,-0.25597650210617623,0,0,0,-0.36088433252493574,-0.22155479958962848,1.0935487199280192,-0.2286665278946209,0
1,-0.20776127709273837,6,0,-0.4350616587472882,-0.08768994480990826,0.4959017552348205,0,0,0,-0.3524816872971542,0.8044505639597357,2.1520608122523206,-0.23144770500496747,0
3,0.32900734916217533,6,0,-0.22851890392992774,-0.6557526406201519,-0.7809929200649385,0,0,0,-0.3661562291863422,-0.3968197568214355,-0.39578852213537075,3.8283755818234284,1
2,-0.20776127709273837,6,0,-1.26123267801673,-0.14449621439093244,-0.19312077346742076,0,0,0,-0.35959840322164366,0.4465681291211175,-0.6363675796053618,-0.23144770500496747,1
1,-0.28414654224866503,7,0,-0.8481471683820091,0.19634140309521358,-0.4749169260223782,1,1,0,-0.3637952464462143,-0.5360394312391976,-0.7876346792854901,-0.22588535078427432,0
1,-0.05916431276228204,9,0,-0.22851890392992774,-0.32911659052926173,0.37515875972890395,0,0,0,-0.3578314564190494,0.0983695016056755,-0.40714249474729525,-0.2217135851187545,0
1,-0.22403518185473217,6,0,0.18456660570479316,-0.030883675228883585,-0.6487193434664538,0,0,0,-0.3610800473813854,-0.3386571362939634,0.1742345437987294,-0.2356194706704873,0
2,-0.8297126852845089,0,0,-0.0219761491125673,-0.7977683145727129,-0.6250019693492201,0,0,0,-0.3677047196174769,-0.3207839363579776,-1.2290091894041622,4.3359404044616765,1
1,0.692362683182464,0,1,-0.8481471683820091,0.02592259435214058,0.03664714732838784,2,0,0,-0.349488766094476,0.46766926483149535,-0.7262159455501189,4.280316862254745,1
1,0.7803830138984352,2,0,-0.6416044135646487,0.3099539422572624,-0.25232046419877663,0,0,0,-0.3649247416917104,-0.44517901684890204,0.07669766096715738,-0.22588535078427432,0
2,-0.20776127709273837,4,0,-0.8481471683820091,-1.7350717626596148,-0.960045032965793,0,0,0,-0.36407779254179296,-0.6420830990868189,-0.9094887318055934,-0.23144770500496747,1
2,1.5139998313334806,6,0,-0.8481471683820091,-0.5421401014581031,-1.288994700070033,0,0,0,-0.3663202437491415,-0.9118548426022163,3.072805410127995,-0.23770535350324723,0
2,-1.2596800583320205,6,0,-1.0546899231993696,0.2957523748620061,-0.9407336532497846,0,0,0,-0.36553807346016165,-0.5787199153672707,-1.0249058864669678,-0.24813476766704684,0
3,2.7412984607550612,6,0,-0.8481471683820091,-0.32911659052926173,-0.2263532206000663,0,0,3,-0.34784379650875347,-0.3467269757299436,-1.3626642213319349,-0.24813476766704684,1
2,-0.20776127709273837,0,0,-0.4350616587472882,3.0366548821464328,-0.04969159402328076,0,0,0,-0.3590050564209285,0.1629282170935171,-0.3406278835404304,-0.23144770500496747,0
2,-0.40043590229147313,6,0,1.010737624974235,-0.7551636123869445,0.10044032158442529,0,0,0,-0.36225847134099387,-0.19065030337924505,1.1082999441876062,-0.2251900565066877,1
2,0.1729940481597403,6,0,0.597652115339514,0.9064197728580182,1.0228868089898748,0,0,0,2.76051988315993,1.491104235079029,1.3404752738975902,-0.24326770772394035,0
1,-0.27820146264926504,0,0,-0.6416044135646487,-0.030883675228883585,0.44785766734911997,0,0,0,-0.3651266587795264,-0.11443515315054315,-0.9187864731570906,-0.2321429992825541,0
1,-0.8292322748118302,6,0,0.18456660570479316,-0.14449621439093244,0.545867606635949,0,0,0,-0.3593565161983556,0.012470544053797352,-0.8350173996344664,-0.25369712188773996,0
2,-0.7016532686610707,0,0,0.597652115339514,0.3809617792335429,-0.5432098392413691,0,0,0,-0.3586756490216929,-0.08532395459259975,0.0820617425160981,-0.2912430128774186,0
1,3.148213863859528,6,0,0.3911093605221536,2.7384219668460545,-0.47768239059336,0,0,5,2.76051988315993,-0.22795089454999798,3.9209561043746715,-0.25091594477739343,0
1,-0.20776127709273837,6,0,0.8041948701568745,0.3951633466287992,0.22333944201009034,0,0,0,-0.347530239256343,0.829795837447555,2.2686401845826323,-0.23144770500496747,0
3,-0.20776127709273837,4,0,-1.26123267801673,-0.2155040513672129,-1.1125205626167038,0,0,0,-0.36209928073592396,-0.7144725476569821,-0.20956549102797886,-0.23144770500496747,1
2,-0.5333594749507842,9,0,-1.0546899231993696,-0.1871009165767008,-0.9994646211724995,0,0,0,2.76051988315993,-0.5876266270410563,-0.8532552769008649,-0.24187711916876709,0
2,-0.20776127709273837,4,0,0.8041948701568745,-1.465241982149749,-0.18496499659706772,0,0,0,-0.3606693218375686,0.0005152263708637218,0.7725978405830664,-0.23144770500496747,0
1,-0.28132413072167717,6,0,-0.22851890392992774,0.09693043132842104,1.431238119877897,0,0,2,2.76051988315993,-0.8910525898339118,-1.1966458973922198,-0.21962770228599457,0
1,0.6503118784206545,6,0,0.3911093605221536,-0.31491502313400543,1.0971793741594702,0,0,0,-0.3477810850582714,1.4496192827192491,2.204539410072791,4.016105036771822,1
2,-0.6159600505969925,0,0,-0.4350616587472882,-0.38592286011028615,0.05253685054131708,0,0,0,-0.3588024501962941,0.29939816844420447,-0.1830132873607223,-0.2571735932756732,0
1,0.7199713969590782,2,0,-0.4350616587472882,0.02592259435214058,-0.23675886695189605,0,0,0,-0.3607251419198658,-0.015445122735852676,-0.32694947559063153,-0.2286665278946209,0
3,-1.6025430075519602,9,0,-0.4350616587472882,0.13953513351418942,-0.7529632961082078,1,1,0,-0.36761857751516636,-0.6096841881660688,-1.3457673644527717,-0.23422888211531404,0
1,-0.10210099875794834,9,0,2.2499941538783976,0.13953513351418942,0.08572242539309849,0,0,0,-0.3586687576535081,0.22419922021855196,1.1311866921297533,-0.25022065049980674,0
1,-0.2773307186675348,6,0,0.3911093605221536,1.5596918730397986,0.05820839652587294,0,0,0,-0.3655918261320034,-0.3775119187634977,0.03816567517393324,-0.22588535078427432,1
1,-0.20776127709273837,9,0,-0.4350616587472882,-0.5421401014581031,-1.288994700070033,0,0,3,-0.3637504525530128,-0.9118548426022163,3.1865239389655384,-0.23144770500496747,0
2,-0.20776127709273837,2,0,-0.8481471683820091,-1.0960012298730908,-0.8264590325031136,0,0,0,-0.36653249788923475,-0.48481089496782703,-1.2301714070730991,-0.23144770500496747,0
2,-0.8387203816472362,0,0,-0.4350616587472882,1.9431341927117132,-1.066117004561247,0,0,0,-0.3670383243140024,-0.700066389849047,-0.9385441735290223,4.210787434496081,1
1,0.8325375758386258,6,0,1.010737624974235,-0.45693069708656664,2.391041815132033,0,0,0,-0.35390682223778014,1.3830879398137235,1.4688556256355714,-0.22379946795151442,0
2,-0.9868669611595562,2,0,-0.6416044135646487,-0.513736966667591,-0.8230842282808986,0,0,0,-0.3678611536752729,-0.753207776949687,-1.4045040574136725,-0.22797123361703425,1
1,-0.20776127709273837,4,0,-1.26123267801673,0.19634140309521358,0.40145410929366293,0,0,2,-0.36105041449819053,-0.3750610786384963,-1.2983846441037954,-0.23144770500496747,0
1,-0.20776127709273837,6,0,1.6303658894263162,4.769246104367675,2.125275982632597,0,0,2,-0.3685323729364768,0.2986210727948138,0.9078620969755214,-0.23144770500496747,0
1,-0.22433543840015643,6,0,0.18456660570479316,0.6081868575576406,-0.37920372849789,0,0,0,2.76051988315993,-0.07061891384259138,-0.5852300021721271,-0.24813476766704684,0
1,-0.20776127709273837,6,0,-1.4677754328340904,-0.14449621439093244,-0.32933162165848967,0,0,2,-0.36506739301313673,0.18474667186487098,0.1921148156285318,-0.23144770500496747,0
1,-0.12600141977371784,4,0,0.3911093605221536,0.9632260424390429,1.0670873698447192,0,0,0,-0.37028622613951984,0.028610222925757756,-0.14510711108154126,-0.21962770228599457,0
1,-0.4257475290707366,6,0,-0.22851890392992774,1.2188542555536521,0.27574265201615195,1,1,0,2.76051988315993,0.8841327563164884,-0.4918949832205586,-0.23492417639290067,0
2,-0.5842229337456504,9,0,-0.4350616587472882,1.133644851182116,-0.04359819751094801,0,0,0,-0.35470691008404065,0.5382056391608038,0.04969845050415578,-0.2724700673825793,1
1,0.46358233282131966,6,0,-0.4350616587472882,-0.030883675228883585,0.9582968059591477,0,0,0,-0.3578259433245015,-0.361611346245196,-0.29101012921272873,-0.21823711373082127,0
1,-0.8749913723344843,6,0,-0.0219761491125673,-0.24390718615772497,-0.08442395414357741,0,0,0,-0.3654250550219302,-0.2620833265347735,-0.6976075106224351,-0.2203229965635812,0
2,0.8580593821996861,9,0,1.010737624974235,-0.08768994480990826,2.889669138964308,0,0,0,2.76051988315993,2.770562333506586,2.92395214714489,-0.2307524107273808,0
1,-1.3412597617237865,2,0,-0.4350616587472882,-0.49953539927233476,-0.8070070359445128,0,0,0,-0.36953368873373477,-0.5983864129556965,-1.2859578551820827,-0.24952535622222013,1
1,-1.0086055350482712,4,0,-1.4677754328340904,-1.6356607908928222,-0.9729349102034199,0,0,0,-0.37054878726736246,-0.8828034206326876,-1.5529103136010323,-0.23353358783772737,0
1,0.7085916738874994,6,0,0.8041948701568745,-0.32911659052926173,0.5498986227902615,0,0,0,-0.35067201401181386,0.05903650642882385,1.2580472207622013,3.821422639047562,1
2,-0.11924564750167245,4,0,-0.4350616587472882,-1.0817996624778348,-0.3823441713157846,0,0,0,-0.3570665145505316,0.010856576166601312,0.18576731912895197,4.078681521754619,1
3,-0.20776127709273837,6,0,-0.8481471683820091,2.42598748415042,-0.9505768322312452,2,1,0,-0.36872257469837855,-0.7893128363521467,-1.437850764376254,-0.23144770500496747,1
